time,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
1.420000,0.445943,0.630286,0.870013,0.623641,1.134173,0.798664,0.863139,0.308923,0.405789,0.537212,0.361283,0.588525,0.342434,0.323584,4.958358,0.489108,-2.030838,2.271949,5.858700,-28.351213,-1.949708,11.142517,-16.565035,3.856946,2.079965,0.174066,0.399325,0.052590
1.440000,0.452075,0.638456,0.880711,0.630779,1.145872,0.805786,0.869366,0.307178,0.409280,0.534071,0.356047,0.580147,0.338245,0.286932,1.468489,3.681259,2.088342,-0.363301,4.765328,-12.974067,-16.849052,12.357274,-18.861252,4.822465,1.839591,0.251844,0.399325,-0.020079
1.460000,0.458209,0.646627,0.891373,0.637856,1.157411,0.812746,0.875377,0.308923,0.401426,0.535118,0.360236,0.591667,0.339292,0.287979,-0.795343,0.065248,0.085324,5.066292,29.024997,5.098491,4.594648,11.587928,-15.334919,3.947464,2.320339,0.207399,0.464314,0.000684
1.480000,0.464349,0.654692,0.901981,0.644855,1.168750,0.819551,0.881162,0.307178,0.405789,0.526740,0.351858,0.550826,0.322537,0.270177,1.293129,0.762783,3.463533,-0.210761,-20.133837,-12.874602,-5.841204,12.316782,-15.662950,4.007809,2.320339,0.151844,0.453483,0.021446
1.500000,0.470463,0.662789,0.912511,0.651808,1.179957,0.826201,0.886744,0.304560,0.406662,0.527788,0.346622,0.573864,0.313112,0.262847,-0.298861,0.301378,6.747241,0.144338,19.272166,-28.613815,-28.873346,12.924161,-18.164186,4.671602,2.110012,0.196288,0.431820,0.042208
1.520000,0.476568,0.670885,0.923001,0.658679,1.190996,0.832692,0.892063,0.302815,0.405789,0.520457,0.343481,0.555015,0.345575,0.263894,-4.147089,-1.207569,-2.474403,4.468100,13.241433,30.911409,15.709137,12.519242,-14.596850,3.766429,2.710947,0.185177,0.410157,0.021446
1.540000,0.482684,0.678865,0.933439,0.665480,1.201849,0.839017,0.897196,0.303687,0.397062,0.516268,0.339292,0.536165,0.291121,0.269130,0.644855,-0.065870,-3.741034,-2.149767,2.514015,-31.803957,21.996913,12.316782,-14.678858,4.249188,3.011415,0.207399,0.366831,0.042208
1.560000,0.488778,0.686893,0.943790,0.672235,1.212537,0.845162,0.902072,0.304560,0.397935,0.512080,0.343481,0.540354,0.299498,0.259705,1.086754,-5.175920,-4.018549,9.626647,17.908010,8.980235,21.908416,13.288588,-17.467120,4.792292,2.740994,0.251844,0.442651,0.052590
1.580000,0.494862,0.694929,0.954092,0.678919,1.223040,0.851150,0.906714,0.306305,0.397935,0.517316,0.331962,0.529882,0.311018,0.224100,1.435540,-1.684381,5.610576,-0.668316,12.649452,27.227708,8.900358,12.559734,-15.375923,4.158671,2.891228,0.129621,0.366831,0.021446
1.600000,0.500960,0.702854,0.964357,0.685519,1.233364,0.856966,0.911147,0.304560,0.396190,0.506844,0.331962,0.500560,0.290074,0.219911,2.221390,0.742731,-5.241302,3.052164,-16.049117,16.621235,-7.297750,12.519242,-13.243722,3.917291,3.281836,0.140733,0.345168,-0.040841
1.620000,0.507027,0.710764,0.974533,0.692064,1.243524,0.862629,0.915337,0.299324,0.395317,0.500560,0.326726,0.493230,0.262847,0.186401,-3.901374,0.202769,-4.174447,1.665402,-15.039049,-13.737307,-13.548009,13.976950,-16.278008,4.671602,2.951322,0.240733,0.431820,-0.009697
1.640000,0.513078,0.718736,0.984641,0.698558,1.253508,0.868136,0.919284,0.304560,0.398808,0.508938,0.317301,0.506844,0.279602,0.178024,2.723156,-0.398195,1.653063,-4.394027,15.780261,1.680736,-5.569098,13.733999,-16.237004,4.520740,3.251790,0.240733,0.399325,0.021446
1.660000,0.519142,0.726605,0.994707,0.704952,1.263295,0.873440,0.923006,0.304560,0.389208,0.501608,0.312065,0.498466,0.246091,0.173835,1.979663,-1.413417,-1.294454,-10.073391,15.245635,-11.161790,-12.049279,13.369572,-12.341637,4.007809,4.002959,0.229621,0.366831,-0.009697
1.680000,0.525211,0.734428,1.004711,0.711288,1.272904,0.878579,0.926479,0.303687,0.390081,0.503702,0.317301,0.466003,0.260752,0.173835,-0.821510,0.221184,2.568303,-3.961174,-12.092075,18.275961,7.997385,13.814982,-14.719862,4.400050,3.552257,0.207399,0.410157,0.021446
1.700000,0.531246,0.742289,1.014623,0.717545,1.282353,0.883556,0.929733,0.306305,0.390081,0.494277,0.316254,0.466003,0.254469,0.159174,3.062123,-0.102778,1.009607,3.858325,-2.772804,20.107444,-7.180786,14.665312,-15.375923,4.490568,3.612351,0.240733,0.334336,0.021446
1.720000,0.537263,0.750117,1.024487,0.723728,1.291578,0.888343,0.932737,0.298451,0.384845,0.487994,0.308923,0.446106,0.240855,0.143466,-4.981070,-5.105789,-5.931006,2.443415,-15.839294,18.165712,-6.474779,14.300885,-12.915692,3.977636,4.183240,0.151844,0.355999,0.052590
1.740000,0.543303,0.757861,1.034301,0.729855,1.300638,0.892984,0.935490,0.300197,0.383972,0.485900,0.301593,0.459720,0.206298,0.139277,0.390443,0.707706,1.461894,0.962242,19.947277,-19.475370,0.719824,13.976950,-13.817777,4.701775,4.002959,0.318510,0.355999,-0.020079
1.760000,0.549317,0.765633,1.044023,0.735908,1.309532,0.897443,0.938013,0.300197,0.383972,0.486947,0.309970,0.455531,0.235619,0.118333,1.532002,-0.532246,1.208098,0.446380,27.308887,11.286893,0.980130,14.705804,-14.719862,4.731947,3.912819,0.240733,0.323505,0.000684
1.780000,0.555321,0.773372,1.053687,0.741869,1.318197,0.901721,0.940306,0.296706,0.384845,0.482758,0.302640,0.430398,0.193732,0.112050,-4.311998,0.755950,1.329835,7.827717,6.669344,-19.395426,0.528375,14.503345,-12.956695,4.068153,4.123146,0.151844,0.323505,0.011065
