time,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
1.901000,-0.260979,-0.957718,-0.057108,1.422678,0.097738,-0.484082,-0.439227,0.000000,0.000000,0.000000,0.000000,0.000000,0.001047,-0.195826,0.649478,0.000032,0.781392,0.903648,0.901082,-0.699421,19.194681,3.165613,-17.385113,-2.298233,-6.212948,-0.081490,-0.315554,-0.165415
1.911000,-0.260980,-0.957724,-0.057118,1.422666,0.097731,-0.484066,-0.441217,0.000000,0.000000,-0.002094,0.000000,0.000000,-0.000000,-0.186401,0.000000,0.089179,-1.025161,0.014976,0.029668,-0.124281,16.680743,3.125121,-17.508124,-2.117198,-6.062714,-0.059267,-0.272228,-0.144652
1.921000,-0.260981,-0.957729,-0.057127,1.422656,0.097724,-0.484047,-0.443196,0.000000,0.000000,0.000000,0.000000,0.000000,0.002094,-0.182212,0.000000,0.000263,0.109310,0.000077,0.014731,0.794100,14.996560,2.922662,-17.426117,-2.268061,-6.242995,-0.059267,-0.261397,-0.144652
1.931000,-0.260982,-0.957734,-0.057137,1.422645,0.097717,-0.484030,-0.445146,0.000000,0.000000,-0.001047,0.000000,0.000000,0.002094,-0.187448,0.000000,0.649478,-0.888684,0.781429,0.016988,0.884959,11.281431,2.922662,-17.385113,-2.358578,-6.062714,-0.048156,-0.315554,-0.165415
1.941000,-0.260983,-0.957740,-0.057147,1.422635,0.097710,-0.484012,-0.447068,0.000000,-0.000873,-0.001047,0.000000,0.000000,0.001047,-0.181165,0.000000,-0.740569,-0.886427,0.016711,0.000043,-0.871729,15.289808,3.044138,-17.426117,-1.936164,-6.092761,-0.025934,-0.304723,-0.144652
1.951000,-0.260984,-0.957745,-0.057157,1.422624,0.097703,-0.483992,-0.448971,0.000000,0.000000,-0.001047,0.000000,0.000000,0.002094,-0.185354,0.000000,0.000004,0.871723,0.125776,0.777394,0.107293,11.628374,2.963154,-17.426117,-2.237888,-6.303088,-0.025934,-0.261397,-0.134271
1.961000,-0.260985,-0.957750,-0.057166,1.422613,0.099152,-0.483972,-0.450832,0.000000,0.000000,-0.002094,-0.001047,0.258658,0.002094,-0.193732,0.000000,0.001682,-0.918423,0.655332,-26.933330,0.779662,0.640055,3.246597,-17.467120,-2.298233,-6.303088,-0.025934,-0.261397,-0.279608
1.971000,-0.260986,-0.957754,-0.057175,1.422602,0.100117,-0.483952,-0.452662,0.000000,0.000000,-0.001047,-0.001047,-0.028274,0.001047,-0.193732,0.000000,0.000000,-0.212279,-0.886384,-18.020094,-0.872202,-6.666793,3.165613,-17.508124,-2.087026,-6.062714,0.074066,-0.304723,-0.155034
1.981000,-0.260987,-0.957759,-0.057184,1.422591,0.099151,-0.483934,-0.454471,0.000000,-0.000873,0.000000,0.000000,-0.165457,0.001047,-0.188496,0.000000,-0.103336,0.000038,0.794072,-14.854315,-0.888368,-9.283425,3.206105,-17.303105,-2.268061,-6.092761,0.040733,-0.261397,-0.165415
1.991000,-0.260988,-0.957764,-0.057193,1.422580,0.097197,-0.483915,-0.456233,0.000000,-0.000873,0.000000,-0.001047,-0.227242,0.002094,-0.173835,0.000000,-0.103335,0.243726,0.777666,-18.866187,1.682266,-8.529073,3.084630,-17.344109,-2.087026,-6.242995,-0.148156,-0.218071,-0.196558
2.001000,-0.260989,-0.957769,-0.057203,1.422570,0.094767,-0.483897,-0.457998,0.000000,0.000000,-0.001047,-0.001047,-0.254469,0.002094,-0.162316,0.649478,0.012276,-1.559067,0.090261,14.037808,0.121981,9.599904,2.963154,-17.467120,-2.237888,-6.152854,0.040733,-0.272228,-0.165415
2.011000,-0.260989,-0.957774,-0.057212,1.422560,0.092133,-0.483878,-0.459720,0.000000,0.000000,0.000000,0.000000,-0.286932,0.002094,-0.171740,0.000027,0.649478,-0.426934,0.779694,-22.070678,1.775421,6.971886,3.044138,-17.426117,-2.237888,-6.273042,-0.025934,-0.272228,-0.134271
2.021000,-0.260990,-0.957777,-0.057222,1.422551,0.089655,-0.483861,-0.461242,0.000000,0.000000,-0.002094,-0.002094,-0.256563,0.001047,-0.171740,0.000004,0.000231,-1.698993,-1.592532,22.625360,-0.092594,-8.554701,3.084630,-17.303105,-2.056854,-6.212948,-0.081490,-0.196408,-0.186177
2.031000,-0.260991,-0.957782,-0.057230,1.422541,0.086823,-0.483841,-0.462900,0.000000,0.000000,0.001047,-0.001047,-0.275413,0.002094,-0.152891,0.000000,0.000000,1.804821,-0.886699,21.683263,0.214097,7.157229,3.084630,-17.508124,-2.268061,-6.032667,0.007399,-0.228902,-0.144652
2.041000,-0.260992,-0.957787,-0.057241,1.422530,0.083958,-0.483821,-0.464565,-0.000873,0.000000,0.000000,-0.001047,-0.293215,-0.000000,-0.167552,-0.752846,0.000001,3.224538,-0.869711,8.328132,-1.044154,2.544793,3.084630,-17.426117,-2.268061,-6.122808,-0.048156,-0.239734,-0.134271
2.051000,-0.260993,-0.957792,-0.057249,1.422521,0.081078,-0.483801,-0.466143,0.000000,-0.000873,-0.002094,0.000000,-0.303687,-0.000000,-0.166504,0.000000,-0.752814,-1.787546,1.680450,-2.437231,-1.804774,-11.108226,3.084630,-17.590132,-2.509440,-6.182901,0.007399,-0.239734,-0.186177
2.061000,-0.260994,-0.957796,-0.057258,1.422512,0.078477,-0.483783,-0.467593,0.000000,0.000000,0.002094,0.000000,-0.301593,0.001047,-0.157080,0.000000,0.000000,1.928646,0.107298,-21.888075,0.563641,6.708649,3.125121,-17.590132,-2.147371,-6.062714,-0.048156,-0.239734,-0.103128
2.071000,-0.260995,-0.957801,-0.057267,1.422500,0.075549,-0.483763,-0.469114,-0.000873,0.000000,0.000000,-0.002094,-0.299498,0.002094,-0.159174,-0.752846,0.000032,0.930815,-1.787781,-22.011442,0.125711,-9.702805,3.003646,-17.385113,-2.328406,-6.092761,-0.081490,-0.261397,-0.155034
2.081000,-0.260996,-0.957806,-0.057277,1.422492,0.072887,-0.483744,-0.470517,0.000000,-0.000873,-0.001047,-0.001047,-0.278555,0.001047,-0.151844,0.000000,-0.752846,0.764924,-0.793833,16.391178,-0.809035,9.704187,3.044138,-17.344109,-2.117198,-6.182901,-0.059267,-0.228902,-0.144652
2.091000,-0.260997,-0.957812,-0.057283,1.422481,0.069928,-0.483723,-0.471988,0.000000,0.000000,0.000000,0.000000,-0.283791,0.001047,-0.147655,0.000000,0.000000,0.227251,0.214575,15.070697,-0.809080,-6.174136,3.003646,-17.303105,-2.147371,-6.152854,-0.037045,-0.272228,-0.123890
2.101000,-0.260998,-0.957817,-0.057294,1.422471,0.066957,-0.483701,-0.473482,0.000000,0.000000,-0.001047,0.000000,-0.289027,0.001047,-0.146608,0.000000,0.001681,0.657627,0.029950,12.179211,-0.689714,8.367469,3.044138,-17.344109,-2.087026,-6.092761,-0.070379,-0.207239,-0.175796
2.111000,-0.260998,-0.957823,-0.057304,1.422461,0.063991,-0.483677,-0.474896,0.000000,0.000000,0.000000,0.000000,-0.289027,0.003142,-0.141372,0.000000,0.089211,1.455334,0.886976,4.029351,2.462483,-8.252609,3.044138,-17.385113,-2.388751,-6.032667,-0.014823,-0.228902,-0.144652
2.121000,-0.260999,-0.957829,-0.057313,1.422451,0.061013,-0.483654,-0.476319,0.000000,0.000000,-0.002094,-0.001047,-0.290074,0.003142,-0.144513,0.000032,0.651390,-0.460527,-0.779130,2.377222,1.794344,1.350217,3.165613,-17.262101,-2.177543,-6.122808,-0.037045,-0.228902,-0.123890
2.131000,-0.261000,-0.957834,-0.057321,1.422441,0.058031,-0.483632,-0.477688,0.000000,0.000000,0.000000,0.000000,-0.289027,0.002094,-0.125664,0.000000,0.000004,0.321041,0.779656,-3.786785,0.674414,2.578472,2.963154,-17.262101,-2.087026,-6.182901,-0.081490,-0.250565,-0.134271
2.141000,-0.261000,-0.957838,-0.057330,1.422431,0.055039,-0.483611,-0.479039,0.000000,0.000000,-0.002094,-0.001047,-0.291121,-0.000000,-0.141372,0.000000,0.089406,-1.808592,-0.903089,-5.676533,-0.246026,-4.267983,3.084630,-17.139089,-2.147371,-6.122808,-0.014823,-0.272228,-0.134271
2.151000,-0.261002,-0.957843,-0.057340,1.422422,0.052051,-0.483588,-0.480373,0.000000,-0.000873,0.000000,0.000000,-0.299498,0.003142,-0.124617,0.000000,-0.751164,2.124178,1.560764,-12.926481,2.478595,9.260823,3.003646,-17.467120,-2.026681,-6.273042,-0.014823,-0.261397,-0.134271
2.161000,-0.261003,-0.957848,-0.057348,1.422412,0.049065,-0.483565,-0.481642,0.000000,0.000000,0.001047,-0.001047,-0.304734,0.001047,-0.119381,0.000231,0.000000,1.108604,-0.903371,-14.627155,-0.794137,3.081822,2.922662,-17.672140,-2.268061,-6.092761,-0.037045,-0.153082,-0.134271
2.171000,-0.261004,-0.957853,-0.057358,1.422403,0.046079,-0.483542,-0.482902,0.000000,0.000000,-0.003142,-0.002094,-0.311018,0.002094,-0.128805,0.000000,0.000000,-1.995533,-1.911822,-19.145399,0.660014,-1.601672,3.125121,-17.754147,-2.147371,-6.212948,-0.092601,-0.250565,-0.144652
2.181000,-0.261005,-0.957857,-0.057366,1.422394,0.043087,-0.483521,-0.484130,0.000000,0.000000,-0.002094,-0.001047,-0.315206,-0.000000,-0.126711,0.000032,0.000000,-3.260024,-0.859298,-23.045995,-1.008723,-0.540418,3.125121,-17.467120,-2.207716,-6.122808,-0.048156,-0.185576,-0.123890
2.191000,-0.261007,-0.957862,-0.057376,1.422384,0.040080,-0.483499,-0.485337,0.000000,0.000000,-0.002094,-0.001047,-0.317301,0.002094,-0.112050,0.089175,0.000000,-1.806757,-0.901392,-22.582110,0.810853,7.949368,3.044138,-17.426117,-2.449095,-6.212948,-0.048156,-0.218071,-0.155034
2.201000,-0.261008,-0.957867,-0.057385,1.422374,0.037060,-0.483476,-0.486488,0.000000,-0.000873,0.002094,-0.001047,-0.319395,0.003142,-0.103673,0.000000,-0.103137,3.517224,-0.901076,-24.285949,1.682832,3.057772,3.165613,-17.467120,-2.268061,-6.152854,-0.070379,-0.218071,-0.134271
2.211000,-0.261009,-0.957872,-0.057394,1.422365,0.034044,-0.483455,-0.487600,-0.000873,0.000000,-0.002094,-0.001047,-0.311018,0.001047,-0.109956,-0.752846,0.089438,-1.025390,-0.888635,-11.519141,-0.886661,-2.146969,3.165613,-17.180093,-2.237888,-6.182901,-0.092601,-0.196408,-0.155034
2.221000,-0.261009,-0.957877,-0.057402,1.422357,0.031346,-0.483434,-0.488603,0.000000,0.000000,0.000000,0.000000,-0.308923,0.001047,-0.109956,0.000000,0.000001,1.680526,0.136951,-16.820467,-0.002334,-3.034967,3.084630,-17.344109,-2.328406,-6.062714,-0.014823,-0.120587,-0.155034
2.231000,-0.261010,-0.957882,-0.057409,1.422348,0.028646,-0.483412,-0.489579,0.000000,0.000000,0.000000,-0.001047,-0.287979,0.001047,-0.101578,0.000000,0.649478,0.915888,-0.886705,9.434149,-2.447735,0.063436,3.003646,-17.344109,-2.388751,-6.122808,-0.081490,-0.142250,-0.134271
2.241000,-0.261011,-0.957887,-0.057418,1.422339,0.025649,-0.483387,-0.490611,0.000000,0.000000,0.000000,-0.001047,-0.289027,0.002094,-0.103673,0.000000,0.000001,0.809304,-0.888157,4.646003,0.014731,-2.301289,3.125121,-17.467120,-2.147371,-6.273042,-0.081490,-0.218071,-0.144652
2.251000,-0.261011,-0.957893,-0.057427,1.422330,0.022647,-0.483361,-0.491643,0.000000,0.000000,0.000000,0.000000,-0.293215,0.002094,-0.100531,0.000000,0.000036,1.561019,1.588171,-4.701476,0.779096,-0.234228,2.963154,-17.303105,-2.418923,-6.092761,-0.114823,-0.218071,-0.155034
2.261000,-0.261012,-0.957898,-0.057437,1.422321,0.019647,-0.483335,-0.492632,0.000000,0.000000,0.000000,-0.001047,-0.297404,0.002094,-0.098437,0.000000,0.001713,-0.363759,-0.109071,-12.241676,-0.779417,-1.949289,3.084630,-17.508124,-2.328406,-6.092761,-0.081490,-0.228902,-0.113509
2.271000,-0.261013,-0.957903,-0.057447,1.422313,0.016644,-0.483307,-0.493559,0.000000,0.000000,-0.001047,0.000000,-0.301593,0.003142,-0.094248,0.000000,0.000231,0.093503,0.014731,-15.912324,0.890733,-3.329010,3.287089,-17.426117,-2.177543,-6.273042,-0.092601,-0.185576,-0.175796
2.281000,-0.261015,-0.957909,-0.057457,1.422304,0.013639,-0.483280,-0.494494,0.000000,0.000000,-0.002094,0.000000,-0.312065,0.001047,-0.092153,0.012244,0.649478,-3.258012,0.123725,-21.505438,-0.827808,-1.376470,3.125121,-17.549128,-2.207716,-6.122808,-0.070379,-0.239734,-0.113509
2.291000,-0.261016,-0.957914,-0.057465,1.422295,0.010641,-0.483253,-0.495404,0.000000,0.000000,0.000000,0.000000,-0.316254,0.001047,-0.089012,0.649478,0.089406,1.573755,0.002055,-20.089290,-1.010387,-3.498298,3.044138,-17.344109,-2.237888,-6.092761,-0.125934,-0.228902,-0.123890
2.301000,-0.261017,-0.957919,-0.057475,1.422286,0.007636,-0.483225,-0.496258,0.000000,0.000000,-0.001047,0.000000,-0.323584,0.002094,-0.079587,0.000000,0.001713,0.768400,0.779412,-24.381709,0.793783,-1.724906,3.044138,-17.385113,-2.207716,-6.122808,-0.114823,-0.228902,-0.144652
2.311000,-0.261018,-0.957925,-0.057484,1.422277,0.004630,-0.483198,-0.497080,0.000000,0.000000,0.000000,0.000000,-0.321490,-0.000000,-0.078540,0.000000,0.012248,0.890146,0.002019,-19.843869,-2.695507,2.070194,3.165613,-17.467120,-2.177543,-6.182901,-0.103712,-0.218071,-0.144652
2.321000,-0.261019,-0.957929,-0.057491,1.422269,0.001938,-0.483172,-0.497813,0.000000,0.000000,0.000000,-0.001047,-0.301593,0.002094,-0.082729,0.000000,0.012276,1.588176,-0.902578,-13.595740,-0.013192,-0.002188,3.044138,-17.385113,-2.026681,-6.182901,-0.114823,-0.218071,-0.113509
2.331000,-0.261020,-0.957935,-0.057501,1.422260,-0.001069,-0.483143,-0.498591,0.000000,0.000000,-0.001047,-0.001047,-0.304734,0.002094,-0.077493,0.000000,0.012276,-0.781707,-0.903377,-15.756204,-0.092600,-0.479734,2.922662,-17.508124,-2.268061,-6.393229,-0.137045,-0.218071,-0.092747
2.341000,-0.261021,-0.957940,-0.057510,1.422253,-0.004079,-0.483113,-0.499315,0.000000,-0.000873,0.000000,0.000000,-0.307876,0.003142,-0.068068,0.000000,-0.752615,0.886422,0.107048,-15.621570,0.901636,-2.335348,3.003646,-17.385113,-2.358578,-6.242995,-0.092601,-0.228902,-0.113509
2.351000,-0.261022,-0.957944,-0.057518,1.422244,-0.007085,-0.483084,-0.500014,0.000000,0.000000,-0.001047,-0.001047,-0.320442,0.002094,-0.064926,0.000000,0.000000,-1.668057,-0.901044,-19.763689,-0.796122,2.193954,3.044138,-17.426117,-1.966336,-6.303088,-0.003712,-0.163913,-0.144652
2.361000,-0.261023,-0.957949,-0.057528,1.422235,-0.010078,-0.483054,-0.500694,0.000000,0.000000,0.000000,-0.001047,-0.319395,0.003142,-0.069115,0.000000,0.000001,0.779684,-1.575778,-19.123899,0.903382,0.134278,3.206105,-17.467120,-2.268061,-6.273042,-0.037045,-0.185576,-0.113509
2.371000,-0.261024,-0.957954,-0.057537,1.422228,-0.013058,-0.483024,-0.501343,0.000000,0.000000,0.000000,-0.001047,-0.315206,0.002094,-0.062832,0.000000,0.649709,0.006069,-0.886699,-13.074911,-2.472738,-0.107234,3.125121,-17.467120,-2.479268,-6.002620,-0.092601,-0.207239,-0.144652
2.381000,-0.261025,-0.957959,-0.057545,1.422219,-0.016049,-0.482995,-0.501976,0.000000,0.000000,0.000000,0.000000,-0.316254,0.003142,-0.055501,0.000000,0.013957,0.000554,0.000039,-14.853833,0.903132,2.992834,3.044138,-17.426117,-2.237888,-6.002620,-0.070379,-0.163913,-0.134271
2.391000,-0.261027,-0.957964,-0.057554,1.422211,-0.019041,-0.482964,-0.502539,0.000000,0.000000,0.000000,0.000000,-0.309970,0.005236,-0.056549,0.000000,0.000032,0.672402,0.107569,-5.927777,3.382602,-1.680537,3.003646,-17.426117,-2.298233,-6.032667,-0.148156,-0.196408,-0.144652
2.401000,-0.261028,-0.957969,-0.057563,1.422202,-0.022038,-0.482936,-0.503075,0.000000,-0.000873,0.000000,0.000000,-0.295310,0.002094,-0.052360,0.649478,-0.752610,0.781745,0.016721,7.188224,0.687051,-0.884038,3.003646,-17.385113,-2.177543,-6.212948,-0.037045,-0.174745,-0.113509
2.411000,-0.261028,-0.957973,-0.057571,1.422194,-0.024745,-0.482909,-0.503553,0.000000,0.000000,-0.001047,0.000000,-0.312065,0.002094,-0.051313,0.000000,0.000032,-0.779342,0.107288,-19.513044,0.672293,1.792120,3.206105,-17.426117,-2.388751,-6.062714,-0.092601,-0.163913,-0.134271
2.421000,-0.261029,-0.957979,-0.057581,1.422185,-0.027750,-0.482881,-0.504042,0.000000,0.000000,-0.001047,0.000000,-0.315206,0.001047,-0.046077,0.000000,0.000000,-0.884676,0.123726,-16.010670,-1.037800,0.903823,2.922662,-17.590132,-2.177543,-6.092761,-0.070379,-0.163913,-0.134271
2.431000,-0.261030,-0.957985,-0.057590,1.422177,-0.030741,-0.482854,-0.504513,0.000000,0.000000,-0.001047,0.000000,-0.317301,0.001047,-0.045029,0.000000,0.740335,-0.899375,0.123726,-14.568031,-1.789809,0.815490,3.003646,-17.426117,-2.237888,-5.942527,-0.081490,-0.196408,-0.123890
2.441000,-0.261031,-0.957991,-0.057599,1.422168,-0.033726,-0.482826,-0.504949,0.000000,0.000000,0.000000,-0.001047,-0.316254,0.002094,-0.039794,0.000000,0.001718,2.342155,-0.107326,-14.021268,1.546061,-0.082957,3.165613,-17.303105,-2.207716,-6.212948,-0.125934,-0.098924,-0.144652
2.451000,-0.261032,-0.957997,-0.057609,1.422160,-0.036710,-0.482797,-0.505333,0.000000,0.000000,-0.002094,-0.001047,-0.312065,0.002094,-0.036652,0.000000,0.000032,-0.996014,-0.124041,-6.130907,0.762663,-0.884039,2.922662,-17.467120,-2.268061,-5.852387,-0.081490,-0.185576,-0.123890
2.461000,-0.261033,-0.958003,-0.057618,1.422152,-0.039700,-0.482768,-0.505678,0.000000,0.000000,0.000000,0.000000,-0.301593,0.002094,-0.032463,0.000000,0.089175,1.772805,0.796085,2.254534,-0.565668,1.008218,3.084630,-17.467120,-2.237888,-6.212948,-0.125934,-0.142250,-0.123890
2.471000,-0.261034,-0.958008,-0.057627,1.422144,-0.042678,-0.482739,-0.506001,0.000000,0.000000,0.000000,0.000000,-0.295310,0.003142,-0.031416,0.000000,0.000000,0.810787,0.901119,8.246324,0.094661,0.670352,3.084630,-17.344109,-2.328406,-6.152854,-0.070379,-0.185576,-0.103128
2.481000,-0.261036,-0.958013,-0.057635,1.422136,-0.045655,-0.482712,-0.506302,0.000000,-0.000873,0.000000,0.000000,-0.294263,0.001047,-0.028274,0.012244,-0.752845,0.781684,0.779656,15.892951,-1.697481,-0.774974,3.044138,-17.385113,-2.298233,-6.242995,-0.114823,-0.228902,-0.103128
2.491000,-0.261037,-0.958018,-0.057643,1.422127,-0.048627,-0.482681,-0.506579,0.000000,0.000000,0.000000,-0.001047,-0.295310,0.002094,-0.025133,0.001713,0.001681,0.685631,-0.903377,18.380258,-1.481123,0.126418,3.084630,-17.508124,-2.237888,-6.152854,-0.037045,-0.120587,-0.123890
2.501000,-0.261038,-0.958023,-0.057653,1.422120,-0.051592,-0.482648,-0.506822,0.000000,0.000000,-0.001047,0.000000,-0.292168,0.002094,-0.019897,0.000000,0.649478,-1.575740,0.794071,20.845765,-0.997472,1.716980,3.003646,-17.385113,-2.268061,-6.212948,-0.070379,-0.153082,-0.123890
2.511000,-0.261040,-0.958028,-0.057660,1.422112,-0.054564,-0.482614,-0.507020,0.000000,0.000000,0.001047,-0.002094,-0.291121,0.002094,-0.016755,0.000000,0.001685,1.911821,-1.682832,19.875225,-0.138224,1.593126,3.084630,-17.303105,-2.177543,-6.092761,-0.103712,-0.185576,-0.113509
2.521000,-0.261041,-0.958033,-0.057669,1.422105,-0.057244,-0.482583,-0.507168,0.000000,0.000000,-0.001047,-0.001047,-0.308923,0.003142,-0.014661,0.000000,0.738653,-0.888683,-0.888439,-11.911464,0.001746,0.125826,3.044138,-17.385113,-2.268061,-6.092761,-0.081490,-0.153082,-0.103128
2.531000,-0.261042,-0.958039,-0.057679,1.422098,-0.060228,-0.482551,-0.507307,0.000000,0.000000,-0.003142,-0.001047,-0.306829,0.003142,-0.012566,-0.649478,0.001717,-2.662124,-0.903138,-5.940333,-0.682467,0.090622,3.044138,-17.508124,-2.207716,-6.212948,-0.070379,-0.174745,-0.092747
2.541000,-0.261043,-0.958044,-0.057686,1.422090,-0.063205,-0.482521,-0.507426,0.000000,0.000000,0.000000,0.000000,-0.305782,0.002094,-0.009425,-0.000000,0.000004,1.775034,0.796084,-3.111997,-0.107043,0.905477,3.246597,-17.549128,-2.328406,-6.182901,-0.103712,-0.153082,-0.103128
2.551000,-0.261044,-0.958049,-0.057695,1.422083,-0.065860,-0.482492,-0.507501,0.000000,0.000000,-0.001047,-0.001047,-0.307876,0.003142,-0.006283,0.089175,0.651164,0.644681,-0.901120,-18.738508,0.109310,0.901686,3.125121,-17.344109,-2.298233,-6.092761,-0.114823,-0.142250,-0.113509
2.561000,-0.261045,-0.958054,-0.057703,1.422076,-0.068519,-0.482464,-0.507546,0.000000,-0.000873,-0.002094,-0.001047,-0.280649,0.003142,-0.002094,0.001681,-0.752615,-0.232863,-0.888679,15.223267,0.796395,1.684895,2.922662,-17.385113,-2.328406,-6.212948,-0.092601,-0.218071,-0.103128
2.571000,-0.261046,-0.958059,-0.057710,1.422070,-0.071194,-0.482436,-0.507566,0.000000,0.000000,0.000000,0.000000,-0.285885,0.003142,0.000000,0.000000,0.000037,-0.559497,0.812794,19.344158,0.886422,0.126098,3.165613,-17.426117,-2.207716,-6.303088,-0.092601,-0.185576,-0.092747
2.581000,-0.261047,-0.958064,-0.057719,1.422063,-0.074148,-0.482406,-0.507566,0.000000,0.000000,0.000000,0.001047,-0.283791,0.002094,0.000000,0.000001,0.089406,-0.452492,0.932801,20.110268,0.684480,-0.121665,3.125121,-17.344109,-2.207716,-6.122808,-0.059267,-0.142250,-0.103128
2.591000,-0.261047,-0.958069,-0.057728,1.422056,-0.076797,-0.482379,-0.507557,0.000000,0.000000,0.000000,0.000000,-0.313112,0.003142,0.001047,0.000000,0.000231,0.218052,0.886422,-19.275809,0.125944,0.781707,2.963154,-17.508124,-2.087026,-6.273042,-0.137045,-0.185576,-0.030460
2.601000,-0.261048,-0.958075,-0.057736,1.422048,-0.079737,-0.482350,-0.507521,0.000000,-0.000873,-0.001047,0.000000,-0.314159,0.002094,0.004189,0.000000,-0.752583,-0.580291,0.000001,-20.523595,0.777317,-0.867298,2.801186,-17.426117,-2.298233,-6.212948,-0.114823,-0.163913,-0.040841
2.611000,-0.261049,-0.958080,-0.057744,1.422041,-0.082679,-0.482319,-0.507440,0.000000,-0.000873,0.000000,0.000000,-0.315206,0.004189,0.010472,0.000000,-0.752846,0.672933,0.014693,-23.948434,0.995738,0.922824,2.963154,-17.549128,-2.177543,-6.212948,-0.103712,-0.098924,-0.009697
2.621000,-0.261050,-0.958085,-0.057751,1.422034,-0.085321,-0.482291,-0.507320,0.000000,0.000000,0.000000,0.000000,-0.286932,0.003142,0.014661,0.000000,0.000231,0.794312,0.029940,-6.759594,0.783724,0.015381,3.287089,-17.508124,-2.237888,-6.212948,-0.114823,-0.207239,0.011065
2.631000,-0.261052,-0.958090,-0.057759,1.422028,-0.088275,-0.482259,-0.507136,0.000000,0.000000,0.000000,0.000000,-0.284838,0.004189,0.019897,0.000000,0.000000,1.586432,0.120278,-2.031000,0.889043,0.004445,3.044138,-17.426117,-2.147371,-6.242995,-0.148156,-0.142250,0.021446
2.641000,-0.261053,-0.958095,-0.057766,1.422021,-0.090943,-0.482230,-0.506947,0.000000,0.000000,0.000000,0.000000,-0.276460,0.001047,0.021991,0.000000,0.101650,2.353639,0.107048,23.576696,-1.699504,0.122106,3.165613,-17.467120,-2.268061,-6.303088,-0.137045,-0.142250,0.000684
2.651000,-0.261054,-0.958102,-0.057775,1.422014,-0.093884,-0.482196,-0.506717,-0.000873,-0.000873,-0.003142,0.000000,-0.280649,0.003142,0.024086,-0.752846,-0.751164,-2.506844,0.779385,24.970323,0.000033,1.010154,3.084630,-17.467120,-2.117198,-6.152854,-0.081490,-0.196408,0.000684
2.661000,-0.261056,-0.958107,-0.057783,1.422007,-0.096809,-0.482163,-0.506458,0.000000,-0.000873,0.002094,0.000000,-0.279602,0.002094,0.028274,0.000000,-0.661958,3.166212,0.000000,28.076924,-0.775420,1.015657,3.084630,-17.344109,-2.358578,-6.393229,-0.048156,-0.120587,0.042208
2.671000,-0.261057,-0.958113,-0.057792,1.422000,-0.099733,-0.482131,-0.506156,0.000000,0.000000,-0.002094,-0.003142,-0.281696,0.004189,0.032463,0.000000,0.090860,-2.370373,-2.601141,22.625349,0.919848,0.933171,3.084630,-17.344109,-2.237888,-6.122808,-0.137045,-0.153082,0.011065
2.681000,-0.261058,-0.958118,-0.057801,1.421994,-0.102657,-0.482098,-0.505821,0.000000,0.000000,0.000000,-0.001047,-0.281696,0.003142,0.034558,0.000000,0.000000,0.823969,-0.899374,22.163801,-0.670303,-1.556402,3.206105,-17.467120,-2.298233,-6.212948,-0.070379,-0.196408,0.052590
2.691000,-0.261059,-0.958123,-0.057809,1.421988,-0.105574,-0.482064,-0.505465,0.000000,0.000000,0.000000,0.000000,-0.278555,0.003142,0.035605,0.000000,0.000000,0.430068,0.107298,21.665037,0.103214,0.798379,3.084630,-17.385113,-2.268061,-6.242995,-0.025934,-0.120587,0.073352
2.701000,-0.261061,-0.958129,-0.057820,1.421982,-0.108486,-0.482030,-0.505096,0.000000,0.000000,-0.002094,0.000000,-0.290074,0.003142,0.037699,0.000000,0.101681,-1.797182,0.002294,11.872874,-0.104477,-0.883729,3.044138,-17.426117,-2.237888,-6.032667,-0.081490,-0.109756,0.062971
2.711000,-0.261062,-0.958133,-0.057827,1.421976,-0.111084,-0.481998,-0.504729,0.000000,0.000000,-0.002094,-0.001047,-0.305782,0.002094,0.040841,0.000000,0.001681,-3.158447,-0.903415,-21.156082,-2.463940,-0.091996,3.044138,-17.426117,-2.207716,-6.303088,-0.103712,-0.163913,0.031827
2.721000,-0.261063,-0.958138,-0.057837,1.421970,-0.113979,-0.481960,-0.504290,0.000000,0.000000,0.000000,0.000000,-0.303687,0.004189,0.046077,0.000000,0.649514,1.573549,0.107015,-22.777970,1.573831,0.815515,3.044138,-17.262101,-2.328406,-6.152854,-0.148156,-0.098924,0.062971
2.731000,-0.261064,-0.958144,-0.057845,1.421964,-0.116881,-0.481922,-0.503793,0.000000,-0.000873,0.000000,0.000000,-0.299498,0.003142,0.051313,0.000000,-0.740602,0.811260,0.672364,-23.690488,-0.001426,-0.090193,3.003646,-17.344109,-2.207716,-6.122808,-0.081490,-0.163913,0.052590
2.741000,-0.261065,-0.958150,-0.057855,1.421957,-0.119784,-0.481883,-0.503282,0.000000,0.000000,0.000000,0.000000,-0.289027,0.005236,0.052360,0.000000,0.000001,0.109033,0.781396,-14.220978,2.674762,1.134188,3.044138,-17.467120,-2.418923,-6.152854,-0.081490,-0.185576,0.114877
