sample_idx,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7
1707,0.82352000000000003,-1.0977399999999999,1.4195930000000001,-0.92929700000000004,1.497268,-0.89826899999999998,0.78306100000000001,0.273144,-0.30368699999999998,0.29949799999999999,-0.093201000000000006,-0.053407000000000003,0.230383,-0.44505899999999998,0.014581,-1.0741480000000001,3.9660419999999998,-2.7590029999999999,-0.90814300000000003,11.017250000000001,-17.202389
1708,0.82901100000000005,-1.1038520000000001,1.4254469999999999,-0.93124300000000004,1.496073,-0.89385300000000001,0.77435699999999996,0.27576200000000001,-0.30019699999999999,0.293215,-0.096341999999999997,-0.067020999999999997,0.20839199999999999,-0.461814,2.7956379999999998,3.1256599999999999,0.278806,0.575187,-0.92316799999999999,-13.793562,-31.824846999999998
1709,0.834484,-1.109923,1.431216,-0.93304600000000004,1.4945980000000001,-0.88924800000000004,0.76544900000000005,0.271399,-0.30019699999999999,0.28693200000000002,-0.085870000000000002,-0.075398000000000007,0.246091,-0.47123900000000002,-3.0080460000000002,0.81336399999999998,1.7858000000000001,0.34425499999999998,0.0032200000000000002,0.90764,-32.291466
1710,0.83994100000000005,-1.1159570000000001,1.4368879999999999,-0.93481800000000004,1.4929950000000001,-0.88448800000000005,0.75635399999999997,0.271399,-0.30019699999999999,0.27960200000000002,-0.084822999999999996,-0.085870000000000002,0.258658,-0.44086999999999998,-2.2223609999999998,-1.3885000000000001,3.1902159999999999,2.05701,-1.7028559999999999,18.981231000000001,26.978818
1711,0.84536100000000003,-1.121956,1.4424779999999999,-0.93642700000000001,1.491096,-0.87954100000000002,0.74707100000000004,0.27401700000000001,-0.29583300000000001,0.27331899999999998,-0.078539999999999999,-0.101578,0.270177,-0.47961599999999999,-0.45243499999999998,3.3472170000000001,-2.6955710000000002,-1.785399,1.660377,20.241052,-17.430669999999999
1712,0.85080199999999995,-1.127904,1.447972,-0.93801400000000001,1.4890589999999999,-0.87443899999999997,0.73759799999999998,0.27227099999999999,-0.29757899999999998,0.278555,-0.072257000000000002,-0.111003,0.27227099999999999,-0.45972000000000002,-1.171028,-1.701614,4.496696,7.1679060000000003,-0.73190699999999997,3.0138959999999999,28.180067000000001
1713,0.85621700000000001,-1.1338200000000001,1.4533609999999999,-0.93945599999999996,1.486737,-0.86917599999999995,0.727912,0.27052599999999999,-0.29583300000000001,0.26912999999999998,-0.069114999999999996,-0.111003,0.24923300000000001,-0.473333,-0.99122100000000002,1.0542050000000001,2.7003599999999999,1.668255,0.35323300000000002,-12.486666,18.172699999999999
1714,0.86161900000000002,-1.139691,1.458664,-0.94081099999999995,1.4842139999999999,-0.86370100000000005,0.71804900000000005,0.26616299999999998,-0.29408800000000002,0.25761099999999998,-0.069114999999999996,-0.141372,0.297404,-0.48380499999999999,-4.2224259999999996,-2.9396490000000002,-2.949694,-2.5723699999999998,-1.6668480000000001,14.597222,19.289964000000001
1715,0.86699899999999996,-1.1455230000000001,1.463883,-0.94209699999999996,1.481535,-0.85808399999999996,0.70800600000000002,0.261799,-0.29059699999999999,0.25237500000000002,-0.061785,-0.14765500000000001,0.294263,-0.489041,-5.9795699999999998,-0.16983200000000001,-3.3118979999999998,0.41620299999999999,-5.9692210000000001,21.749338000000002,31.101687999999999
1716,0.872367,-1.151313,1.4690080000000001,-0.94326399999999999,1.4786090000000001,-0.85229600000000005,0.69776499999999997,0.26703500000000002,-0.28797899999999998,0.25342199999999998,-0.056549000000000002,-0.15393799999999999,0.290074,-0.544543,0.28504600000000002,-1.830047,-2.1579259999999998,-0.89528799999999997,-5.9049560000000003,11.089651999999999,-37.020724000000001
1717,0.87773500000000004,-1.1570549999999999,1.474038,-0.94434899999999999,1.475457,-0.84633999999999998,0.68738100000000002,0.26790799999999998,-0.28536099999999998,0.25342199999999998,-0.050264999999999997,-0.168599,0.30682900000000002,-0.50789099999999998,0.214117,0.89487000000000005,7.8238459999999996,3.8277510000000001,-6.4082939999999997,20.051174,26.600076000000001
