sample_idx,tau1_meas,tau1_urdf,err1,tau2_meas,tau2_urdf,err2,tau3_meas,tau3_urdf,err3,tau4_meas,tau4_urdf,err4,tau5_meas,tau5_urdf,err5,tau6_meas,tau6_urdf,err6,tau7_meas,tau7_urdf,err7
2583,-108.0,-1.5310976644884082,-106.46890233551159,-21.916281,-21.86734664590839,-0.04893435409161029,-1.114375,-1.084861529644201,-0.029513470355798876,-4.233893,-4.244295902651899,0.010402902651899026,0.08542,0.05781165585358404,0.027608344146415956,-0.003569,-0.08989978048429645,0.08633078048429645,-1.114527,0.2352058896854671,-1.3497328896854672
2584,-108.0,-0.8345054484667559,-107.16549455153324,-21.754402,-21.87335472868263,0.11895272868263262,-0.917398,-0.9806231821710966,0.06322518217109652,-4.170581,-4.19604615897534,0.025465158975340074,-0.072998,-0.11632343612569838,0.04332543612569839,-0.007467,0.019850695901285596,-0.027317695901285598,-1.07714,0.021477650264513443,-1.0986176502645135
2585,-108.0,-0.5062021262620175,-107.49379787373799,-21.39503,-21.534637729908383,0.13960772990838421,-0.798152,-0.8678960175759717,0.0697440175759717,-4.133287,-4.159192121127424,0.02590512112742349,-0.064293,-0.10691497880086757,0.04262197880086757,-0.224429,0.06574544354823417,-0.2901744435482342,0.792792,-0.020441496613896593,0.8132334966138967
2586,-108.0,-3.7097618301500863,-104.29023816984991,-21.712234,-21.597110524274257,-0.115123475725742,-1.81044,-1.289095497737929,-0.5213445022620711,-4.528297,-4.668095058340036,0.13979805834003578,0.183991,-0.14916852785683224,0.3331595278568322,-0.501172,0.09715443048340783,-0.5983264304834077,-1.082133,-2.131815524256786,1.049682524256786
2587,-108.0,-1.8492878955929297,-106.15071210440708,-22.080247,-22.01592271203569,-0.06432428796431111,-1.241519,-1.2014940978375208,-0.040024902162479226,-4.212434,-4.220069828256858,0.007635828256858268,0.077309,0.04983540969399615,0.027473590306003853,-0.653475,0.031868175394593884,-0.6853431753945939,-1.30179,0.2541127801633719,-1.5559027801633718
2588,-108.0,-1.3485589758923116,-106.65144102410768,-21.958545,-22.01710692960412,0.05856192960412088,-1.078418,-1.1042798664522737,0.02586186645227362,-4.092196,-4.114828753265046,0.022632753265045658,-0.024807,-0.06868389645746914,0.043876896457469144,-0.747761,0.059383020092162286,-0.8071440200921622,-1.060864,0.06343270662323566,-1.1242967066232357
2589,-108.0,-0.6629890834408163,-107.33701091655918,-21.61133,-21.742461111698248,0.13113111169824876,-0.867114,-0.935205404044601,0.0680914040446009,-4.146774,-4.1726477407699285,0.025873740769928766,-0.066787,-0.11042035779194222,0.04363335779194222,-1.018218,0.08668916061267522,-1.1049071606126752,-0.137614,-0.00875398445050305,-0.12886001554949694
2590,-108.0,-4.3830447127198635,-103.61695528728013,-22.189085,-22.07913354792983,-0.10995145207017032,-2.155804,-1.672806495617194,-0.48299750438280586,-4.496432,-4.680555765406573,0.18412376540657238,0.160023,-0.2658026072695706,0.42582560726957064,-0.39357,0.38562497887132585,-0.7791949788713258,-1.12786,-2.2455072867674497,1.1176472867674496
2591,-108.0,-1.2509474925836594,-106.74905250741634,-20.805461,-20.610102814444623,-0.19535818555537787,-1.500885,-1.4107253962487611,-0.09015960375123888,-5.656283,-5.668002820954987,0.011719820954986915,0.188574,0.0993463155532719,0.08922768444672809,-0.117562,0.5322700774425225,-0.6498320774425226,-0.676637,0.571605286818673,-1.248242286818673
2592,-108.0,1.559615070013443,-109.55961507001345,-22.312927,-22.713948124902952,0.40102112490295383,-0.296973,-0.8497380231070442,0.5527650231070442,-3.854923,-3.880904219408665,0.025981219408665268,-0.351455,-0.32041728976672335,-0.031037710233276672,-0.039027,0.702450194470855,-0.741477194470855,-0.262641,0.9016445640693631,-1.1642855640693632
2593,-108.0,-0.5828741733675179,-107.41712582663249,-21.628437,-21.770739289240435,0.1423022892404333,-0.878351,-0.9491652938376781,0.07081429383767812,-4.254414,-4.279994070180814,0.02558007018081465,-0.078776,-0.1210761062822977,0.0423001062822977,-0.11465,-0.07627066983465594,-0.03837933016534406,-0.870065,-0.0050305910895128095,-0.8650344089104872
2594,-108.0,-0.4740309515960231,-107.52596904840398,-21.301275,-21.45300830932834,0.15173330932833906,-0.790816,-0.8662833956841324,0.07546739568413241,-4.013936,-4.043059979623607,0.029123979623606466,-0.0515,-0.09834696357176805,0.04684696357176805,-0.166146,0.040214228407851445,-0.20636022840785143,1.523202,-0.05300501056979781,1.5762070105697978
2595,-108.0,-2.468152375964754,-105.53184762403525,-20.869626,-20.63543692800237,-0.23418907199762984,-1.719046,-1.5227129800146608,-0.19633301998533925,-5.149303,-5.122461340671785,-0.026841659328214362,0.20718,0.18459968435135432,0.022580315648645682,-0.264638,0.04578317399918032,-0.3104211739991803,-0.723968,0.5746480649824336,-1.2986160649824336
2596,-108.0,-1.3697443905964775,-106.63025560940352,-21.703894,-21.674873257091512,-0.029020742908485886,-1.109511,-1.0870022886988966,-0.022508711301103324,-4.212135,-4.216118603027795,0.003983603027794658,0.082629,0.0569803075012517,0.025648692498748293,-0.629699,0.06362736459779009,-0.6933263645977901,-0.913295,0.20105984320264164,-1.1143548432026416
2597,-108.0,-0.6783436783296329,-107.32165632167036,-21.628449,-21.76236880013117,0.13391980013117077,-0.885182,-0.9555208923364817,0.07033889233648172,-4.097846,-4.124712591520319,0.026866591520319005,-0.056439,-0.10114987027673521,0.044710870276735204,-0.904717,0.1038698012823682,-1.0085868012823682,-0.682048,-0.017417637503993465,-0.6646303624960065
2598,-108.0,0.02485995278533177,-108.02485995278533,-21.282421,-21.273472534411837,-0.00894846558816198,-0.767615,-1.133387582656719,0.36577258265671897,-4.02809,-3.876226021353907,-0.1518639786460927,-0.044997,0.2598211049027935,-0.3048181049027935,-1.17872,0.05227610027781132,-1.2309961002778114,1.785698,2.613208837183337,-0.8275108371833371
2599,-108.0,-2.855342760744866,-105.14465723925514,-23.388947,-23.61023920470297,0.2212922047029693,-1.413307,-1.2439170195663831,-0.16938998043361697,-3.356361,-3.576932810739424,0.22057181073942367,-0.082153,-0.4977271617864362,0.41557416178643625,-0.848059,0.3143836800991222,-1.1624426800991223,-1.546029,-2.5113495274223143,0.9653205274223142
2600,-108.0,-1.5718068592543797,-106.42819314074562,-22.349784,-22.41780089847086,0.06801689847085868,-1.129811,-1.1955821156757367,0.06577111567573679,-3.64936,-3.6826520278297377,0.0332920278297375,-0.01806,-0.07869779072639,0.060637790726389994,-1.112341,0.29611858427149984,-1.4084595842714998,-1.415178,0.021536778317562486,-1.4367147783175624
2601,-108.0,0.5014519455485915,-108.5014519455486,-20.981605,-21.045112492660042,0.06350749266004385,-0.923577,-1.0253152928558007,0.10173829285580072,-5.246484,-5.306353195929236,0.05986919592923634,-0.02589,-0.18898319815669395,0.16309319815669396,0.09951,0.7746126668238036,-0.6751026668238036,-0.994537,-0.038914180965051226,-0.9556228190349487
2602,-108.0,-2.697287650680735,-105.30271234931926,-21.801381,-21.814570590965626,0.013189590965627218,-1.249561,-1.1535289303320568,-0.09603206966794309,-3.398901,-3.3649172447779296,-0.03398375522207031,0.096391,0.18383288027807634,-0.08744188027807634,-0.860447,-0.9027358835787282,0.04228888357872829,0.531353,0.3090995272203751,0.22225347277962487
2603,-108.0,-1.865045865504759,-106.13495413449525,-21.946534,-21.987093439592112,0.040559439592112057,-1.426326,-1.394889290670547,-0.03143670932945297,-4.632368,-4.641785809926828,0.009417809926828724,-0.050731,-0.07961679513218313,0.02888579513218313,0.271336,-0.47898789258804086,0.7503238925880409,-1.065832,0.16122356555116463,-1.2270555655511646
2604,-108.0,0.4440941113686886,-108.44409411136868,-21.872538,-21.9416191198542,0.06908111985420007,-0.84277,-1.0593549914618325,0.21658499146183252,-4.429257,-4.49804643779159,0.0687894377915903,-0.064351,-0.24238677454073698,0.178035774540737,0.526627,1.2281895909378424,-0.7015625909378425,-1.036498,-0.008264683050416312,-1.0282333169495836
2605,-108.0,-1.5291400402051865,-106.47085995979481,-20.46542,-20.401080991561326,-0.0643390084386759,-1.315652,-1.155316913971354,-0.1603350860286461,-4.964975,-4.951009391351562,-0.0139656086484381,0.143396,0.11972042041993942,0.02367557958006057,0.055311,-0.34268224723846363,0.39799324723846363,-0.081922,0.1479747338934857,-0.2298967338934857
2606,-108.0,-2.5355203068713985,-105.4644796931286,-21.983267,-21.96257655416264,-0.020690445837360016,-1.560182,-1.5149811455190103,-0.04520085448098965,-4.027187,-4.037459596144432,0.0102725961444321,0.02448,-0.018020231345100737,0.04250023134510074,0.382377,-0.11438173703424326,0.4967587370342433,-0.152558,0.17568650555588555,-0.3282445055558856
2607,-108.0,-0.7024312399501614,-107.29756876004984,-21.823461,-21.902448945791885,0.07898794579188362,-0.947888,-1.1290276856700865,0.18113968567008654,-3.999992,-3.9543731115987404,-0.04561888840125983,-0.046327,0.04570895727113954,-0.09203595727113954,0.470319,-0.006836916231224677,0.47715591623122466,-0.073524,0.9951014807874471,-1.0686254807874471
2608,-108.0,-1.2419435548636848,-106.75805644513632,-21.756302,-21.827067770365314,0.07076577036531262,-1.100764,-1.132737687122281,0.03197368712228088,-4.044158,-4.062778168175452,0.018620168175451646,-0.001514,-0.04247147843114372,0.040957478431143717,0.344864,0.04902599579228219,0.29583800420771783,-1.078219,0.06365527769239154,-1.1418742776923916
2609,-108.0,-0.8436411857869965,-107.15635881421301,-21.815481,-22.01599255746449,0.20051155746449112,-0.802756,-0.8833009764486098,0.0805449764486098,-3.652481,-3.6786319404661545,0.026150940466154626,-0.051757,-0.054233960095147166,0.002476960095147168,0.427633,-0.3392411749825389,0.766874174982539,-0.198474,-0.04916483975136575,-0.14930916024863428
2610,-108.0,-0.8536922548820006,-107.146307745118,-23.878821,-24.38634080528132,0.5075198052813228,-0.602898,-1.2454644334074074,0.6425664334074074,-1.720182,-1.6526771740654373,-0.06750482593456275,-0.464419,-0.13900184385837178,-0.32541715614162825,0.396591,-0.2212062030744171,0.6177972030744171,0.787681,1.9513028929667156,-1.1636218929667157
2611,-108.0,-2.232209755893469,-105.76779024410654,-22.000125,-21.95277695213726,-0.04734804786274083,-1.469677,-1.4274877088617486,-0.04218929113825132,-4.106107,-4.106581207131256,0.00047420713125667646,0.068773,0.035614841177643915,0.033158158822356086,0.96648,-0.033655889902532106,1.000135889902532,-1.453653,0.22702576352629042,-1.6806787635262905
2612,-108.0,-1.109835997221498,-106.8901640027785,-21.910053,-22.031904828471536,0.12185182847153442,-1.063677,-1.1289858772931105,0.06530887729311052,-3.972316,-4.001764295249173,0.02944829524917303,-0.048593,-0.09670273350511574,0.04810973350511574,0.885272,0.04889339798090482,0.8363786020190951,-1.774429,-0.008805113741323095,-1.7656238862586768
2613,-108.0,-0.5608294072558951,-107.4391705927441,-21.442817,-21.58718389231264,0.14436689231263955,-0.850308,-0.9270699400317727,0.07676194003177272,-3.941967,-3.9705023189077324,0.02853531890773242,-0.025774,-0.0717579429437268,0.0459839429437268,0.62132,0.10161938424550451,0.5197006157544954,-0.971638,-0.055220234837719415,-0.9164177651622806
2614,-108.0,-3.793790830772161,-104.20620916922783,-20.128858,-19.69098993446324,-0.4378680655367617,-2.288795,-1.9359616742775339,-0.35283332572246606,-5.339872,-5.248797257114179,-0.09107474288582029,0.382852,0.38059012268768233,0.002261877312317695,0.310923,0.0470561638163319,0.26386683618366813,-0.737581,0.8394822180112059,-1.5770632180112059
2615,-108.0,-2.3902170527846853,-105.60978294721531,-21.963484,-21.9319066312213,-0.03157736877870221,-1.549378,-1.5074874048806413,-0.041890595119358665,-4.08559,-4.087546749426091,0.001956749426090809,0.045123,0.012158221792193714,0.032964778207806286,-0.02641,0.08138181836390133,-0.10779181836390134,-1.531948,0.22392495695299353,-1.7558729569529936
2616,-108.0,-1.0456678930673333,-106.95433210693267,-21.947788,-22.06509822880037,0.11731022880037045,-1.050098,-1.1161181494275958,0.06602014942759582,-3.996346,-4.024962024771108,0.02861602477110825,-0.040348,-0.08718778452879544,0.04683978452879544,-0.304693,0.10911821954306487,-0.4138112195430649,-1.841361,-0.014712675889501283,-1.8266483241104987
2617,-108.0,-0.5460273124156483,-107.45397268758435,-21.51051,-21.648495914403036,0.13798591440303554,-0.852639,-0.9293009380768773,0.07666193807687727,-3.958389,-3.985971523010873,0.02758252301087305,-0.017531,-0.06308366225137674,0.04555266225137673,-0.666798,0.1341562013024728,-0.8009542013024729,-1.078784,-0.058558803562713604,-1.0202251964372864
2618,-108.0,0.22945201500190546,-108.22945201500191,-22.012234,-22.047537667953303,0.035303667953304085,-0.611981,-1.0275791057952413,0.41559810579524126,-3.278042,-3.107120561282831,-0.17092143871716914,-0.083272,0.24826841405573954,-0.33154041405573953,-0.679475,0.27725025718506735,-0.9567252571850674,1.835114,2.5977015592334807,-0.7625875592334808
2619,-108.0,0.9025591307928615,-108.90255913079287,-24.332618,-24.82186446343325,0.4892464634332505,-0.060845,-0.8160616052090931,0.7552166052090931,-1.485333,-1.4347475543880024,-0.050585445611997626,-0.488356,-0.20559120381700507,-0.28276479618299494,-0.597855,0.43810850495001014,-1.0359635049500102,0.704297,1.8339012678571736,-1.1296042678571736
2620,-108.0,-0.35032764306909664,-107.6496723569309,-21.399802,-21.24551173877057,-0.15429026122943057,-1.218047,-1.2384940719887638,0.02044707198876372,-4.986768,-4.9900641950418665,0.003296195041866845,0.044622,-0.11893475787206037,0.16355675787206037,0.414493,0.7527175341399918,-0.33822453413999176,-1.816235,0.0014491964274576904,-1.8176841964274577
2621,-108.0,0.48983806920294964,-108.48983806920295,-21.493655,-21.39755877581474,-0.09609622418525987,-0.856797,-0.9824376652806532,0.1256406652806532,-4.538016,-4.546137513657965,0.008121513657965096,0.00554,-0.157507659739833,0.16304765973983298,0.632186,0.9435639976990369,-0.31137799769903685,-1.499639,-0.011957102228172289,-1.4876818977718276
2622,-108.0,-0.7779331230168829,-107.22206687698312,-20.644826,-20.76190181055362,0.11707581055362226,-1.004971,-0.9674173801640462,-0.037553619835953844,-4.539058,-4.561029817059374,0.021971817059374565,0.058125,0.018314894641009914,0.039810105358990086,0.32143,-0.3555625463733982,0.6769925463733981,0.511523,-0.1084652997678818,0.6199882997678817
2623,-108.0,-2.6775438279074155,-105.32245617209259,-22.159702,-21.98824415285443,-0.1714578471455681,-1.92559,-1.7270766222215685,-0.19851337777843137,-4.16804,-4.356192354522502,0.18815235452250167,0.002483,-0.5570747759368002,0.5595577759368002,0.788817,1.2354747000814559,-0.4466577000814559,-1.633426,-2.383446291106464,0.750020291106464
2624,-108.0,-1.5670044942991939,-106.4329955057008,-21.621126,-21.61634237485719,-0.004783625142810166,-1.309835,-1.2799542429835327,-0.02988075701646742,-4.373044,-4.369265630752867,-0.003778369247132929,0.073049,0.04946893860202302,0.023580061397976984,0.658786,-0.16160013250822539,0.8203861325082253,-1.344178,0.19877552499030823,-1.5429535249903084
2625,-108.0,-1.2127136762349917,-106.787286323765,-21.818158,-21.932206482858117,0.11404848285811653,-1.114535,-1.174691228474133,0.060156228474133044,-3.861201,-3.8885578229840125,0.027356822984012652,-0.025882,-0.07433395973990241,0.048451959739902406,0.814185,0.007872800690030261,0.8063121993099698,-1.33184,-0.01907526756337015,-1.3127647324366298
2626,-108.0,-0.9958227612064546,-107.00417723879355,-21.759501,-21.993162965094385,0.23366196509438453,-0.908825,-0.9964939533753951,0.08766895337539515,-3.609376,-3.650979182909447,0.04160318290944698,-0.044025,-0.05188013465891541,0.007855134658915408,0.786498,-0.2817028925548023,1.0682008925548023,-0.353478,-0.057529720992794395,-0.2959482790072056
2627,-108.0,-1.3122366406825237,-106.68776335931747,-23.452172,-23.880987849710714,0.4288158497107126,-0.785355,-1.2741454866810822,0.48879048668108216,-1.852083,-1.7724303989190833,-0.07965260108091665,-0.295847,0.06721493276148101,-0.363061932761481,0.60657,-0.20667655957985395,0.813246559579854,1.194093,2.109066618010712,-0.9149736180107118
2628,-108.0,-2.226591075391101,-105.7734089246089,-20.409851,-20.19665575437447,-0.21319524562553127,-1.792885,-1.6079018254555564,-0.18498317454444368,-5.329395,-5.263365688544074,-0.06602931145592628,0.211866,0.194754371448876,0.017111628551123997,1.297922,-0.016245021021386835,1.314167021021387,-0.715914,0.5896250358530122,-1.3055390358530121
2629,-108.0,-1.97440802806605,-106.02559197193395,-22.011838,-22.1715899686117,0.1597519686116975,-1.335383,-1.1669615625181695,-0.16842143748183047,-3.889504,-4.124965630525225,0.23546163052522529,-0.01173,-0.45473883298425843,0.4430088329842584,1.105701,0.17865989244434338,0.9270411075556566,-1.667315,-2.6424065167308597,0.9750915167308596
2630,-108.0,-1.2667294403398839,-106.73327055966011,-21.821891,-21.944948994943598,0.12305799494359704,-1.144443,-1.2072366343895125,0.06279363438951235,-3.838113,-3.866470839244319,0.028357839244319116,-0.03216,-0.0790567241501127,0.046896724150112694,0.918383,0.0858821761462577,0.8325008238537422,-1.609889,-0.01751010070368748,-1.5923788992963124
2631,-108.0,-0.8509474651313048,-107.1490525348687,-21.52642,-21.660821150330072,0.1344011503300706,-0.977063,-1.0489369501908876,0.0718739501908876,-3.821349,-3.848261120294898,0.026912120294897868,-0.011746,-0.05717319202204619,0.04542719202204619,0.623072,0.1308479024404562,0.49222409755954377,-1.071679,-0.04948115688905008,-1.02219784311095
2632,-108.0,-0.7674886033216555,-107.23251139667835,-21.286451,-21.43097828403279,0.14452728403279025,-0.931027,-1.0065564426523794,0.07552944265237937,-3.730134,-3.758269601132297,0.028135601132297072,-0.008917,-0.057203832598093474,0.04828683259809347,0.102204,0.2026315604966478,-0.10042756049664779,1.034944,-0.08524264822922598,1.120186648229226
2633,-108.0,-0.4239380857361253,-107.57606191426387,-23.368205,-23.711510498557555,0.3433054985575552,-0.604954,-1.0769586570304044,0.4720046570304044,-2.204938,-2.1216538622918435,-0.08328413770815635,-0.281645,0.04559694665206861,-0.32724194665206857,-0.380625,0.11616836642021187,-0.4967933664202119,1.297985,2.016010505721009,-0.7180255057210092
2634,-108.0,-1.429496392769279,-106.57050360723072,-20.373678,-20.21636965177215,-0.15730834822785056,-1.506769,-1.3683390175029484,-0.13842998249705163,-5.314548,-5.252917404317787,-0.06163059568221296,0.185661,0.17784658987647184,0.007814410123528154,-0.371448,0.10250512888813122,-0.47395312888813124,-0.731951,0.5297720585471744,-1.2617230585471744
2635,-108.0,1.2785004983339352,-109.27850049833394,-23.338244,-23.73776972478592,0.39952572478592074,0.091128,-0.4567274467635821,0.5478554467635821,-2.040628,-1.9747477170932437,-0.06588028290675618,-0.269147,0.048431847064842846,-0.31757884706484285,-0.988692,0.14391583460292434,-1.1326078346029242,1.130853,1.7535851660816146,-0.6227321660816145
2636,-108.0,-0.22797120490361503,-107.77202879509639,-20.996229,-20.682458986004864,-0.3137700139951356,-1.249745,-1.2061008122242345,-0.04364418777576562,-5.280958,-5.229823818813061,-0.051134181186939465,0.134559,-0.04098189704070383,0.17554089704070386,0.475185,0.5874990352155177,-0.1123140352155177,-1.362529,0.012886469068997071,-1.3754154690689973
2637,-108.0,-1.1264501668349074,-106.87354983316509,-21.841088,-21.979661500298874,0.13857350029887527,-1.063655,-1.1765585393342202,0.11290353933422015,-3.407965,-3.437056692070093,0.02909169207009299,-0.058718,-0.11649244434940605,0.05777444434940605,-0.708308,0.36694284928186527,-1.0752508492818653,-0.90682,-0.04611935848996348,-0.8607006415100364
2638,-108.0,-1.7037868895861714,-106.29621311041383,-22.279991,-22.835752281332013,0.5557612813320141,-0.878515,-1.0200280092207223,0.1415130092207223,-2.787366,-2.892978211312455,0.1056122113124549,-0.124242,-0.01534584151748071,-0.1088961584825193,-0.591059,-0.8587059129543161,0.2676469129543161,0.741009,-0.07406389477274394,0.8150728947727439
2639,-108.0,-3.094976327385097,-104.9050236726149,-20.452496,-20.0002164045885,-0.4522795954115004,-2.4084,-2.0574474800871894,-0.3509525199128105,-5.591029,-5.679894263290396,0.0888652632903959,0.173116,-0.4048593249268902,0.5779753249268902,0.619609,1.0144487943942986,-0.3948397943942986,-0.993822,-2.1506376304446113,1.1568156304446113
2640,-108.0,-2.989965191772812,-105.01003480822719,-20.94728,-21.20020776025663,0.25292776025663244,-1.719067,-1.6162006656406396,-0.10286633435936032,-4.318496,-4.32269060934786,0.004194609347860201,0.057401,0.2076402351482234,-0.1502392351482234,-0.329592,-0.7509923467736286,0.4214003467736286,-0.218514,0.7184472056005528,-0.9369612056005527
2641,-108.0,1.5765165033898654,-109.57651650338987,-23.520013,-23.457082610643702,-0.06293038935629625,-0.155911,-0.7036787232538755,0.5477677232538755,-2.238501,-2.0798461228674423,-0.15865487713255755,-0.215801,-0.04550632542601722,-0.17029467457398278,0.676538,1.241935439515148,-0.5653974395151481,1.146359,1.9090404527460527,-0.7626814527460528
2642,-108.0,-2.2336171892767,-105.7663828107233,-21.912318,-22.052054870500694,0.13973687050069472,-1.500118,-1.37345528902261,-0.12666271097739012,-4.045364,-4.268082835320515,0.2227188353205145,0.008373,-0.44418253327971746,0.4525555332797175,0.952651,0.021013596899247172,0.9316374031007528,-1.269668,-2.566344917165925,1.296676917165925
2643,-108.0,0.8094008363655877,-108.80940083636558,-23.557703,-23.96977856350315,0.41207556350315144,-0.05251,-0.5785204561051477,0.5260104561051477,-1.825072,-1.764762580907965,-0.06030941909203502,-0.271742,0.051364405546432144,-0.3231064055464321,0.68333,-0.032858246121322585,0.7161882461213226,1.268703,1.776123161058792,-0.5074201610587921
2644,-108.0,-1.7817291739888736,-106.21827082601112,-21.763259,-21.86203445340585,0.09877545340584959,-1.369778,-1.403841708985039,0.034063708985039076,-3.783986,-3.8048710469262077,0.02088504692620763,-0.018249,-0.06083495981977732,0.04258595981977732,0.917512,0.028811139782953875,0.8887008602170461,-1.009241,0.04036381408816013,-1.0496048140881602
2645,-108.0,-1.4404608464644404,-106.55953915353555,-21.684497,-21.79746042276157,0.11296342276157034,-1.233704,-1.2834047622873304,0.04970076228733045,-3.7788,-3.8008123312574176,0.02201233125741764,-0.013648,-0.0552829165077866,0.0416349165077866,0.80187,0.08126940206908465,0.7206005979309154,-1.164118,0.015078695074860836,-1.179196695074861
2646,-108.0,-1.018641308076611,-106.98135869192339,-21.984914,-22.108286011500542,0.12337201150054256,-1.051476,-1.1642013867824177,0.11272538678241761,-3.505717,-3.5290423778076536,0.023325377807653425,-0.046358,-0.09401132090693537,0.047653320906935366,0.844787,0.20171210702464704,0.6430748929753529,-1.175217,0.0015632926367464088,-1.1767802926367463
2647,-108.0,-1.1312149326590448,-106.86878506734095,-21.56731,-21.686765670776172,0.1194556707761727,-1.120192,-1.1750344702361313,0.0548424702361312,-3.841547,-3.8637606334167156,0.022213633416715783,-0.00046,-0.04121766455457957,0.04075766455457957,1.104961,-0.013972671781651744,1.1189336717816518,-0.703827,-0.011364013254908727,-0.6924629867450912
2648,-108.0,-1.2435700631800641,-106.75642993681994,-21.543606,-21.672801119697468,0.12919511969746722,-1.149178,-1.2155275790551732,0.06634957905517314,-3.676567,-3.701211888909245,0.02464488890924521,-0.019124,-0.06500972061202799,0.04588572061202799,0.939091,0.12370978056672581,0.8153812194332742,0.39842,-0.025787017120385967,0.42420701712038594
2649,-108.0,-0.966787432900483,-107.03321256709951,-21.447716,-21.49468745863887,0.046971458638871866,-1.113338,-1.2799331698636698,0.16659516986366985,-3.647998,-3.4623113478140652,-0.1856866521859346,-0.013851,0.36014330978495246,-0.37399430978495246,0.406934,0.021303521264323083,0.3856304787356769,2.337373,2.6493695935545647,-0.31199659355456477
2650,-108.0,-2.956223955005159,-105.04377604499484,-19.979836,-19.869889854862855,-0.10994614513714396,-2.149514,-1.8262863849082671,-0.3232276150917328,-5.702256,-5.815976650007656,0.11372065000765552,0.183027,-0.2170801595377777,0.4001071595377777,0.40397,0.2154453991830213,0.1885246008169787,-0.128179,-1.8217462729034029,1.6935672729034028
2651,-108.0,-2.440493335189625,-105.55950666481037,-20.0229,-19.955616611439137,-0.06728338856086324,-1.929046,-1.6463463124810795,-0.2826996875189205,-5.662331,-5.782973945653689,0.12064294565368883,0.18126,-0.2216424201128668,0.4029024201128668,0.113476,0.2167606618302884,-0.1032846618302884,-0.348767,-1.883333371528405,1.534566371528405
2652,-108.0,-2.4235141811279464,-105.57648581887206,-19.985524,-19.940618706314297,-0.04490529368570506,-1.921248,-1.651055002945799,-0.27019299705420097,-5.650986,-5.773441422999602,0.12245542299960199,0.17254,-0.23168606238401254,0.40422606238401254,-0.079658,0.17814399046126606,-0.25780199046126606,-0.259969,-1.8835054073050943,1.6235364073050942
2653,-108.0,-0.45298915904073,-107.54701084095927,-23.248071,-23.459470160155888,0.21139916015588867,-0.648345,-0.9748099337148055,0.32646493371480556,-2.259642,-2.159062896475094,-0.10057910352490573,-0.165329,0.1909058097004889,-0.35623480970048893,-0.651234,0.013597109445491112,-0.6648311094454911,1.495607,2.0608447500523237,-0.5652377500523238
2654,-108.0,-2.604736120658832,-105.39526387934117,-20.311343,-20.341867008885455,0.030524008885453924,-1.934695,-1.7154885866121619,-0.2192064133878382,-5.326194,-5.471150614575276,0.14495661457527564,0.116748,-0.3049375808618705,0.4216855808618705,-0.385627,0.19346793283656238,-0.5790949328365624,-0.492002,-1.99926255701417,1.50726055701417
2655,-108.0,-1.2581023438206103,-106.74189765617939,-23.038569,-23.654400815897404,0.6158318158974048,-0.626362,-0.858292142992767,0.23193014299276704,-2.357004,-2.3458496154904145,-0.011154384509585391,-0.139479,0.3928355379349223,-0.5323145379349223,-0.992417,-1.463203199770754,0.470786199770754,1.604783,2.049799113858869,-0.4450161138588691
2656,-108.0,-3.5923290920515853,-104.40767090794841,-19.925694,-20.386274442116942,0.4605804421169424,-2.004798,-1.7151813772812494,-0.28961662271875066,-5.38301,-5.613287250361324,0.23027725036132463,0.11191,-0.1409353571443008,0.2528453571443008,-0.610885,-1.102840936768038,0.49195593676803806,-0.312767,-1.9370549718174752,1.6242879718174752
2657,-108.0,-1.5534871458138664,-106.44651285418614,-23.364949,-24.006160465566655,0.6412114655666556,-0.709128,-0.9892501656958086,0.2801221656958086,-1.868112,-1.8667814767160271,-0.0013305232839728731,-0.216359,0.30006289854587687,-0.5164218985458768,-0.837505,-1.2286523120690478,0.39114731206904774,1.498497,2.017759698736334,-0.519262698736334
2658,-108.0,-0.8518392946093871,-107.14816070539061,-22.696118,-23.17187496378844,0.47575696378844157,-0.604769,-0.849298856523294,0.24452985652329395,-2.4065,-2.335717439917071,-0.07078256008292882,-0.135829,0.40780178815845824,-0.5436307881584582,-0.54495,-1.043520657495688,0.49857065749568785,2.060285,2.414819707042022,-0.35453470704202195
2659,-108.0,-1.5347846290521152,-106.46521537094789,-23.801419,-24.430692677281336,0.6292736772813363,-0.68099,-1.0230117380124226,0.34202173801242264,-1.386363,-1.3789911720042236,-0.007371827995776403,-0.274783,0.2410317022768898,-0.5158147022768897,-0.616857,-0.9597681901616015,0.34291119016160154,1.677421,2.103102597190209,-0.42568159719020904
2660,-108.0,-2.0944129035389056,-105.90558709646109,-24.036787,-24.85028202941112,0.8134950294111185,-0.763116,-1.0889018517396454,0.32578585173964536,-1.168656,-1.3898384508453252,0.22118245084532528,-0.310699,-0.24775302057877038,-0.06294597942122962,-0.55808,-0.6144976924934881,0.05641769249348805,1.328507,-0.6129615874253885,1.9414685874253887
2661,-108.0,-0.04938091794016371,-107.95061908205983,-23.174528,-23.058049572161927,-0.1164784278380715,-0.791487,-1.0774483366101324,0.28596133661013234,-2.588979,-2.592090672679752,0.0031116726797519867,-0.118488,-0.34384201538534676,0.22535401538534677,0.811281,1.3152881708928288,-0.5040071708928288,1.502784,-0.4596580634685104,1.9624420634685102
