time,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
0.420000,0.037756,0.056550,0.075245,0.104230,0.124671,0.144891,0.484208,0.089683,0.133930,0.177466,0.244508,0.290525,0.334982,0.391460,-0.001510,-0.005090,-0.012039,-0.026057,-0.044881,-0.070997,-4.774100,0.014620,-2.476481,0.009111,-0.840608,-0.014831,-0.083797,-0.091352
0.430000,0.038652,0.057889,0.077019,0.106674,0.127574,0.148238,0.487884,0.089667,0.133878,0.177344,0.244244,0.290071,0.334264,0.343534,-0.001546,-0.005210,-0.012323,-0.026668,-0.045927,-0.072636,-4.810337,0.014957,-2.529965,0.009486,-0.867360,-0.015208,-0.084706,-0.091945
0.440000,0.039549,0.059228,0.078792,0.109115,0.130472,0.151577,0.491078,0.089652,0.133826,0.177219,0.243974,0.289606,0.333530,0.295269,-0.001582,-0.005330,-0.012607,-0.027279,-0.046970,-0.074273,-4.841831,0.015291,-2.583382,0.009874,-0.894070,-0.015572,-0.085617,-0.092456
0.450000,0.040445,0.060566,0.080563,0.111553,0.133366,0.154908,0.493788,0.089636,0.133772,0.177092,0.243699,0.289131,0.332779,0.246713,-0.001618,-0.005451,-0.012890,-0.027888,-0.048012,-0.075905,-4.868552,0.015620,-2.636734,0.010277,-0.920738,-0.015923,-0.086529,-0.092887
0.460000,0.041342,0.061903,0.082334,0.113989,0.136255,0.158232,0.496011,0.089619,0.133717,0.176962,0.243417,0.288646,0.332012,0.197914,-0.001654,-0.005571,-0.013173,-0.028497,-0.049052,-0.077534,-4.890473,0.015945,-2.690021,0.010694,-0.947365,-0.016260,-0.087445,-0.093237
0.470000,0.042238,0.063240,0.084103,0.116421,0.139139,0.161548,0.497746,0.089603,0.133660,0.176828,0.243129,0.288150,0.331228,0.148920,-0.001690,-0.005692,-0.013456,-0.029105,-0.050090,-0.079159,-4.907573,0.016265,-2.743246,0.011125,-0.973951,-0.016583,-0.088365,-0.093508
0.480000,0.043134,0.064576,0.085870,0.118851,0.142018,0.164857,0.498989,0.089586,0.133603,0.176692,0.242834,0.287644,0.330428,0.099779,-0.001725,-0.005812,-0.013739,-0.029713,-0.051126,-0.080780,-4.919834,0.016581,-2.796409,0.011572,-1.000497,-0.016890,-0.089291,-0.093699
0.490000,0.044029,0.065912,0.087636,0.121278,0.144891,0.168157,0.499741,0.089568,0.133544,0.176554,0.242534,0.287128,0.329612,0.050540,-0.001761,-0.005932,-0.014022,-0.030320,-0.052161,-0.082397,-4.927245,0.016891,-2.849512,0.012034,-1.027003,-0.017181,-0.090224,-0.093811
0.500000,0.044925,0.067247,0.089401,0.123702,0.147760,0.171449,0.500000,0.089550,0.133484,0.176412,0.242228,0.286601,0.328780,0.001250,-0.001797,-0.006052,-0.014304,-0.030925,-0.053194,-0.084010,-4.929798,0.017195,-2.902556,0.012511,-1.053470,-0.017454,-0.091164,-0.093845
0.510000,0.045820,0.068582,0.091165,0.126123,0.150623,0.174732,0.499766,0.089532,0.133423,0.176268,0.241916,0.286064,0.327932,-0.048040,-0.001833,-0.006172,-0.014586,-0.031531,-0.054224,-0.085619,-4.927492,0.017494,-2.955541,0.013005,-1.079898,-0.017710,-0.092112,-0.093802
0.520000,0.046716,0.069916,0.092927,0.128540,0.153481,0.178007,0.499039,0.089514,0.133361,0.176120,0.241597,0.285516,0.327068,-0.097283,-0.001869,-0.006292,-0.014868,-0.032135,-0.055253,-0.087224,-4.920327,0.017786,-3.008468,0.013514,-1.106288,-0.017948,-0.093070,-0.093683
0.530000,0.047611,0.071249,0.094687,0.130955,0.156334,0.181274,0.497821,0.089495,0.133297,0.175970,0.241273,0.284959,0.326188,-0.146431,-0.001904,-0.006412,-0.015150,-0.032739,-0.056280,-0.088824,-4.908311,0.018071,-3.061338,0.014040,-1.132638,-0.018165,-0.094038,-0.093487
0.540000,0.048506,0.072582,0.096446,0.133366,0.159180,0.184531,0.496111,0.089476,0.133232,0.175817,0.240943,0.284391,0.325292,-0.195433,-0.001940,-0.006532,-0.015431,-0.033341,-0.057305,-0.090420,-4.891457,0.018349,-3.114150,0.014583,-1.158950,-0.018363,-0.095017,-0.093217
0.550000,0.049400,0.073914,0.098203,0.135773,0.162022,0.187780,0.493912,0.089456,0.133166,0.175662,0.240606,0.283813,0.324379,-0.244244,-0.001976,-0.006652,-0.015713,-0.033943,-0.058328,-0.092012,-4.869780,0.018619,-3.166905,0.015143,-1.185223,-0.018540,-0.096007,-0.092873
0.560000,0.050295,0.075245,0.099959,0.138178,0.164857,0.191019,0.491227,0.089436,0.133099,0.175503,0.240264,0.283224,0.323451,-0.292813,-0.002012,-0.006772,-0.015993,-0.034544,-0.059348,-0.093599,-4.843302,0.018881,-3.219601,0.015719,-1.211457,-0.018695,-0.097009,-0.092456
0.570000,0.051189,0.076576,0.101713,0.140579,0.167686,0.194249,0.488057,0.089416,0.133031,0.175342,0.239915,0.282626,0.322507,-0.341094,-0.002048,-0.006892,-0.016274,-0.035145,-0.060367,-0.095182,-4.812049,0.019133,-3.272239,0.016313,-1.237651,-0.018828,-0.098024,-0.091966
0.580000,0.052083,0.077905,0.103466,0.142976,0.170509,0.197469,0.484406,0.089395,0.132962,0.175178,0.239561,0.282017,0.321548,-0.389038,-0.002083,-0.007011,-0.016555,-0.035744,-0.061383,-0.096760,-4.776052,0.019376,-3.324816,0.016924,-1.263804,-0.018937,-0.099052,-0.091406
0.590000,0.052977,0.079235,0.105217,0.145370,0.173326,0.200679,0.480278,0.089374,0.132891,0.175011,0.239201,0.281398,0.320572,-0.436599,-0.002119,-0.007131,-0.016835,-0.036342,-0.062397,-0.098333,-4.735346,0.019608,-3.377331,0.017552,-1.289916,-0.019022,-0.100092,-0.090775
0.600000,0.053870,0.080563,0.106966,0.147760,0.176137,0.203880,0.475676,0.089353,0.132819,0.174841,0.238834,0.280769,0.319581,-0.483730,-0.002155,-0.007251,-0.017115,-0.036940,-0.063409,-0.099901,-4.689972,0.019828,-3.429783,0.018198,-1.315985,-0.019083,-0.101146,-0.090075
0.610000,0.054764,0.081891,0.108714,0.150147,0.178942,0.207071,0.470605,0.089331,0.132746,0.174668,0.238462,0.280130,0.318574,-0.530383,-0.002191,-0.007370,-0.017394,-0.037537,-0.064419,-0.101465,-4.639974,0.020037,-3.482168,0.018862,-1.342011,-0.019118,-0.102214,-0.089307
0.620000,0.055657,0.083218,0.110460,0.152529,0.181740,0.210252,0.465070,0.089309,0.132671,0.174493,0.238083,0.279481,0.317552,-0.576514,-0.002226,-0.007490,-0.017674,-0.038132,-0.065426,-0.103023,-4.585402,0.020233,-3.534485,0.019543,-1.367991,-0.019127,-0.103294,-0.088471
0.630000,0.056550,0.084545,0.112204,0.154908,0.184531,0.213422,0.459076,0.089287,0.132596,0.174315,0.237699,0.278821,0.316514,-0.622076,-0.002262,-0.007609,-0.017953,-0.038727,-0.066431,-0.104577,-4.526309,0.020414,-3.586730,0.020241,-1.393924,-0.019109,-0.104388,-0.087570
0.640000,0.057443,0.085870,0.113946,0.157283,0.187316,0.216582,0.452630,0.089264,0.132519,0.174134,0.237309,0.278152,0.315460,-0.667025,-0.002298,-0.007728,-0.018231,-0.039321,-0.067434,-0.106125,-4.462754,0.020581,-3.638899,0.020958,-1.419809,-0.019064,-0.105495,-0.086605
0.650000,0.058335,0.087195,0.115686,0.159654,0.190094,0.219731,0.445738,0.089241,0.132441,0.173950,0.236913,0.277473,0.314391,-0.711317,-0.002333,-0.007848,-0.018510,-0.039914,-0.068434,-0.107668,-4.394799,0.020733,-3.690988,0.021691,-1.445642,-0.018990,-0.106614,-0.085576
0.660000,0.059228,0.088519,0.117425,0.162022,0.192865,0.222870,0.438406,0.089217,0.132362,0.173764,0.236511,0.276783,0.313307,-0.754907,-0.002369,-0.007967,-0.018788,-0.040505,-0.069432,-0.109206,-4.322511,0.020867,-3.742994,0.022443,-1.471422,-0.018887,-0.107744,-0.084485
0.670000,0.060120,0.089842,0.119162,0.164385,0.195630,0.225997,0.430642,0.089193,0.132282,0.173574,0.236103,0.276084,0.312207,-0.797753,-0.002405,-0.008086,-0.019066,-0.041096,-0.070427,-0.110739,-4.245961,0.020984,-3.794912,0.023212,-1.497146,-0.018754,-0.108887,-0.083333
0.680000,0.061012,0.091165,0.120896,0.166744,0.198387,0.229114,0.422454,0.089169,0.132201,0.173382,0.235689,0.275375,0.311092,-0.839812,-0.002440,-0.008205,-0.019343,-0.041686,-0.071419,-0.112266,-4.165226,0.021083,-3.846736,0.023998,-1.522812,-0.018592,-0.110039,-0.082122
0.690000,0.061903,0.092486,0.122629,0.169098,0.201137,0.232219,0.413849,0.089144,0.132118,0.173188,0.235269,0.274656,0.309962,-0.881043,-0.002476,-0.008324,-0.019621,-0.042275,-0.072409,-0.113787,-4.080384,0.021162,-3.898462,0.024802,-1.548416,-0.018398,-0.111202,-0.080853
0.700000,0.062794,0.093807,0.124360,0.171449,0.203880,0.235313,0.404836,0.089119,0.132034,0.172990,0.234843,0.273927,0.308817,-0.921406,-0.002512,-0.008443,-0.019898,-0.042862,-0.073397,-0.115303,-3.991520,0.021220,-3.950082,0.025623,-1.573955,-0.018173,-0.112373,-0.079528
0.710000,0.063685,0.095127,0.126089,0.173795,0.206616,0.238395,0.395424,0.089094,0.131949,0.172790,0.234412,0.273188,0.307656,-0.960861,-0.002547,-0.008561,-0.020174,-0.043449,-0.074382,-0.116814,-3.898720,0.021257,-4.001592,0.026461,-1.599426,-0.017915,-0.113552,-0.078148
0.720000,0.064576,0.096446,0.127816,0.176137,0.209344,0.241466,0.385622,0.089068,0.131863,0.172586,0.233974,0.272439,0.306480,-0.999368,-0.002583,-0.008680,-0.020451,-0.044034,-0.075364,-0.118318,-3.802077,0.021272,-4.052985,0.027316,-1.624826,-0.017626,-0.114737,-0.076714
0.730000,0.065467,0.097764,0.129541,0.178475,0.212065,0.244525,0.375440,0.089042,0.131776,0.172381,0.233531,0.271681,0.305290,-1.036890,-0.002619,-0.008799,-0.020727,-0.044619,-0.076343,-0.119817,-3.701685,0.021264,-4.104254,0.028188,-1.650151,-0.017303,-0.115928,-0.075229
0.740000,0.066357,0.099081,0.131263,0.180808,0.214778,0.247572,0.364887,0.089016,0.131687,0.172172,0.233082,0.270912,0.304084,-1.073389,-0.002654,-0.008917,-0.021002,-0.045202,-0.077320,-0.121310,-3.597644,0.021232,-4.155393,0.029078,-1.675397,-0.016947,-0.117123,-0.073694
0.750000,0.067247,0.100398,0.132984,0.183136,0.217483,0.250607,0.353975,0.088989,0.131597,0.171961,0.232627,0.270134,0.302863,-1.108831,-0.002690,-0.009036,-0.021277,-0.045784,-0.078294,-0.122797,-3.490056,0.021176,-4.206393,0.029984,-1.700560,-0.016558,-0.118320,-0.072112
0.760000,0.068137,0.101713,0.134703,0.185460,0.220180,0.253629,0.342714,0.088962,0.131506,0.171746,0.232166,0.269346,0.301628,-1.143179,-0.002725,-0.009154,-0.021552,-0.046365,-0.079265,-0.124278,-3.379028,0.021093,-4.257249,0.030907,-1.725636,-0.016134,-0.119518,-0.070483
0.770000,0.069026,0.103028,0.136419,0.187780,0.222870,0.256639,0.331116,0.088935,0.131414,0.171530,0.231700,0.268549,0.300378,-1.176400,-0.002761,-0.009273,-0.021827,-0.046945,-0.080233,-0.125753,-3.264668,0.020985,-4.307952,0.031846,-1.750621,-0.015676,-0.120715,-0.068810
0.780000,0.069916,0.104342,0.138133,0.190094,0.225551,0.259636,0.319190,0.088907,0.131321,0.171310,0.231227,0.267742,0.299113,-1.208462,-0.002797,-0.009391,-0.022101,-0.047524,-0.081198,-0.127222,-3.147089,0.020851,-4.358494,0.032802,-1.775511,-0.015184,-0.121910,-0.067094
0.790000,0.070805,0.105654,0.139845,0.192404,0.228224,0.262621,0.306950,0.088879,0.131226,0.171087,0.230749,0.266925,0.297833,-1.239332,-0.002832,-0.009509,-0.022375,-0.048101,-0.082161,-0.128684,-3.026408,0.020689,-4.408870,0.033774,-1.800301,-0.014657,-0.123100,-0.065339
0.800000,0.071693,0.106966,0.141555,0.194709,0.230890,0.265593,0.294408,0.088850,0.131131,0.170862,0.230265,0.266098,0.296539,-1.268980,-0.002868,-0.009627,-0.022649,-0.048677,-0.083120,-0.130141,-2.902743,0.020501,-4.459070,0.034763,-1.824987,-0.014096,-0.124285,-0.063546
0.810000,0.072582,0.108277,0.143262,0.197009,0.233546,0.268552,0.281575,0.088822,0.131034,0.170635,0.229776,0.265262,0.295231,-1.297377,-0.002903,-0.009745,-0.022922,-0.049252,-0.084077,-0.131590,-2.776216,0.020284,-4.509087,0.035768,-1.849564,-0.013501,-0.125461,-0.061717
0.820000,0.073470,0.109587,0.144968,0.199305,0.236195,0.271498,0.268465,0.088792,0.130936,0.170404,0.229280,0.264417,0.293908,-1.324495,-0.002939,-0.009863,-0.023195,-0.049826,-0.085030,-0.133034,-2.646953,0.020040,-4.558913,0.036789,-1.874029,-0.012871,-0.126628,-0.059854
0.830000,0.074357,0.110896,0.146671,0.201595,0.238835,0.274430,0.255089,0.088763,0.130837,0.170171,0.228779,0.263562,0.292570,-1.350307,-0.002974,-0.009981,-0.023467,-0.050399,-0.085980,-0.134471,-2.515079,0.019769,-4.608542,0.037827,-1.898377,-0.012207,-0.127782,-0.057960
0.840000,0.075245,0.112204,0.148371,0.203880,0.241466,0.277349,0.241463,0.088733,0.130736,0.169935,0.228272,0.262697,0.291218,-1.374788,-0.003010,-0.010098,-0.023739,-0.050970,-0.086928,-0.135901,-2.380727,0.019470,-4.657966,0.038881,-1.922603,-0.011510,-0.128923,-0.056037
0.850000,0.076132,0.113510,0.150069,0.206160,0.244089,0.280254,0.227598,0.088703,0.130635,0.169696,0.227760,0.261823,0.289852,-1.397914,-0.003045,-0.010216,-0.024011,-0.051540,-0.087872,-0.137325,-2.244027,0.019143,-4.707178,0.039951,-1.946704,-0.010779,-0.130048,-0.054088
